,article
6411,28864037
6412,30954245
6413,12432041
6414,18445844
6415,11157444
6416,32642199
6417,15939194
6418,30200654
6419,34917186
6420,34809600
6421,29104469
6422,21569907
6423,26803324
6424,28665419
6425,23212858
6426,29073240
6427,11157385
6428,22720312
6429,28124236
6430,27902587
6431,32542146
6432,18635167
6433,11953980
6434,12616012
6435,26870719
6436,28192237
6437,31123528
6438,16339687
6439,23536641
6440,11288521
6441,18543027
6442,9284862
6443,24909706
6444,16197418
6445,32306917
6446,21819767
6447,30445054
6448,19388928
6449,11545690
6450,24180176
6451,32064214
6452,31504802
6453,27367787
6454,4994545
6455,10640968
6456,33145226
6457,31916100
6458,27349655
6459,30159356
6460,15118073
6461,20375141
6462,58326
6463,33313405
6464,26608061
6465,27928078
6466,20307720
6467,28233352
6468,23294353
6469,29222255
6470,28319890
6471,34576334
6472,2645433
6473,15272543
6474,31653079
6475,14934989
6476,21082267
6477,28554154
6478,12674237
6479,16170043
6480,11689789
6481,21792032
6482,17446786
6483,22358247
6484,21515207
6485,23780802
6486,26948957
6487,28321562
6488,29404477
6489,24180319
6490,22573495
6491,8418555
6492,18489744
6493,2112427
6494,11818831
6495,24193349
6496,11904020
6497,2602293
6498,10461789
6499,23553262
6500,30268100
6501,30875730
6502,27051684
6503,11555191
6504,1722224
6505,30464467
6506,29574335
6507,27481431
6508,3902539
6509,12897341
6510,19346299
6511,26222068
6512,21521298
6513,32949214
6514,28796070
6515,18072148
6516,8263648
6517,18545052
6518,27965922
6519,22310534
6520,16247784
6521,22289907
6522,34957196
6523,22904342
6524,10458223
6525,34976798
6526,24642075
6527,8501385
6528,17338959
6529,2230999
6530,18384712
6531,22957279
6532,34603108
6533,26595862
6534,34479903
6535,29967940
6536,26186958
6537,22313955
6538,5009769
6539,17910297
6540,21311304
6541,22964447
6542,7977369
6543,22315269
6544,26529632
6545,10677857
6546,15692063
6547,1171410
6548,26560821
6549,136532
6550,1453425
6551,26154095
6552,15290955
6553,8592268
6554,24909803
6555,25203083
6556,33558623
6557,20404752
6558,25060377
6559,34531298
6560,2760440
6561,27553794
6562,22853821
6563,25974073
6564,28674835
6565,27770654
6566,34737901
6567,18401412
6568,24053983
6569,12814979
6570,3950168
6571,34321997
6572,11835335
6573,23022995
6574,23642025
6575,22716978
6576,12531791
6577,21632506
6578,20407400
6579,4014731
6580,27092830
6581,21465146
6582,10906860
6583,9221989
6584,11054222
6585,27009198
6586,25685279
6587,11451258
6588,29018832
6589,25324843
6590,18412264
6591,30899611
6592,10874234
6593,28320928
6594,28632866
6595,8472145
6596,12889996
6597,18237375
6598,9252643
6599,18704458
6600,27554835
6601,23675546
6602,29526469
6603,24682026
6604,5783851
6605,29955634
6606,34926093
6607,18250258
6608,16327492
6609,30334953
6610,30890184
6611,27429984
6612,33374253
6613,27140670
6614,29695930
6615,33828389
6616,21696328
6617,18418027
6618,9053482
6619,12875919
6620,17342960
6621,14759776
6622,34104405
6623,18580312
6624,19683596
6625,27738188
6626,11914631
6627,24038024
6628,29871886
6629,7015868
6630,15316692
6631,20045266
6632,29379210
6633,27059193
6634,25096694
6635,33454891
6636,8418347
6637,31772797
6638,10406987
6639,21049226
6640,12004251
6641,21173306
6642,22118601
6643,31221166
6644,501502
6645,10674531
6646,581764
6647,32562427
6648,14246702
6649,10791135
6650,14274153
6651,16432354
6652,26016885
6653,15318302
6654,16211083
6655,3582182
6656,22170021
6657,22815325
6658,18377975
6659,25578621
6660,29463654
6661,25120255
6662,10787306
6663,27493077
6664,27378102
6665,28012004
6666,20063969
6667,30344475
6668,29983407
6669,19208604
6670,9247285
6671,21501704
6672,30096213
6673,28070438
6674,3488878
6675,21249629
6676,20860958
6677,23395638
6678,17382633
6679,17105757
6680,21056898
6681,2633869
6682,10861437
6683,22784545
6684,31055898
6685,30210896
6686,34300501
6687,25861724
6688,23975177
6689,28225769
6690,8308434
6691,27255726
6692,21115455
6693,7891544
6694,22813740
6695,21573743
6696,28304219
6697,20952508
6698,16300038
6699,31069200
6700,31786630
6701,17456965
6702,23842487
6703,24069336
6704,5127724
6705,29688085
6706,28055103
6707,16009801
6708,31404898
6709,9188971
6710,19030774
6711,27955684
6712,28127219
6713,1598671
6714,26741135
6715,27653271
6716,22274816
6717,11524729
6718,15108836
6719,9594689
6720,6986321
6721,29907163
6722,24487276
6723,33241751
6724,23171315
6725,34798911
6726,28343927
6727,18486986
6728,19451429
6729,27010542
6730,3337533
6731,17123899
6732,31899693
6733,28612983
6734,27094371
6735,23419308
6736,17484472
6737,22582360
6738,12529464
6739,32429916
6740,28441921
6741,12203080
6742,10863370
6743,1792190
6744,16124956
6745,15703419
6746,18824772
6747,18286476
6748,30649465
6749,33815167
6750,8204962
6751,28471727
6752,28033740
6753,30650061
6754,26008603
6755,31191384
6756,15851364
6757,22341965
6758,28559786
6759,718292
6760,29123740
6761,28451429
6762,2448352
6763,17885231
6764,21880048
6765,18466865
6766,27473663
6767,25920359
6768,24768112
6769,2670060
6770,21767976
6771,28315819
6772,34485303
6773,30050713
6774,18812053
6775,21253833
6776,34210698
6777,19218199
6778,23500331
6779,11707863
6780,10659566
6781,18334499
6782,20023122
6783,22599359
6784,34215203
6785,9057576
6786,24637057
6787,22935483
6788,23291630
6789,9791843
6790,6359197
6791,32944313
6792,17279039
6793,20453601
6794,25639727
6795,28052404
6796,34765377
6797,28669118
6798,12834696
6799,34447811
6800,28926346
6801,28976058
6802,29929513
6803,11001582
6804,8314592
6805,16840837
6806,14147812
6807,11078770
6808,30719356
6809,34110391
6810,29988661
6811,25532043
6812,6371440
6813,23269392
6814,23106585
6815,30148461
6816,33573046
6817,22094299
6818,24555756
6819,25741868
6820,26297604
6821,16837136
6822,10227218
6823,33847677
6824,29158217
6825,19361785
6826,10499728
6827,27118425
6828,9338475
6829,17403800
6830,21855090
6831,21716891
6832,16360796
6833,29988645
6834,4696171
6835,9524784
6836,14829803
6837,15807473
6838,30105102
6839,20678316
6840,19239992
6841,16713844
6842,16613221
6843,25199523
6844,27069254
6845,2499195
6846,17121510
6847,21586097
6848,16903806
6849,25916739
6850,24627355
6851,33585546
6852,23307314
6853,25042538
6854,30410790
6855,25398831
6856,26956713
6857,17724259
6858,16509498
6859,29955135
6860,27785544
6861,20528821
6862,21697212
6863,9717758
6864,26231459
6865,19368974
6866,17965098
6867,22689807
6868,22919448
6869,22832113
6870,25890813
6871,17459030
6872,27686064
6873,25921131
6874,12063218
6875,29327065
6876,31666924
6877,26644313
6878,24097851
6879,28416507
6880,22711184
6881,21412232
6882,34113560
6883,20120283
6884,27388469
6885,25934077
6886,23864332
6887,21914172
6888,15592671
6889,7999319
6890,27617706
6891,22836798
6892,12712367
6893,6595937
6894,22612670
6895,7837269
6896,16955006
6897,26185343
6898,24599205
6899,32390929
6900,23884684
6901,1677605
6902,11008037
6903,20690511
6904,30419854
6905,24568992
6906,282937
6907,21639811
6908,23773635
6909,21257939
6910,2889010
6911,28686500
6912,20141676
6913,19280665
6914,34325699
6915,24345686
6916,20191798
6917,24295639
6918,28524161
6919,21441877
6920,24841125
6921,17850954
6922,18392183
6923,34478475
6924,18175226
6925,19120042
6926,28188621
6927,21470322
6928,28469620
6929,31758607
6930,26880592
6931,30268120
6932,25587224
6933,25570315
6934,9605910
6935,33578866
6936,1733434
6937,29044344
6938,34281141
6939,25922879
6940,11796908
6941,34373673
6942,22196422
6943,28078313
6944,19660337
6945,21430544
6946,9181282
6947,28891423
6948,21362476
6949,31593121
6950,32477252
6951,28546249
6952,12208718
6953,12206512
6954,1203870
6955,34946304
6956,29529345
6957,25116408
6958,24604296
6959,29261648
6960,26954033
6961,20422030
6962,17041701
6963,16214003
6964,20955825
6965,27452600
6966,22268731
6967,16562739
6968,1841907
6969,31782166
6970,24600203
6971,17396204
6972,3116738
6973,17018901
6974,1450499
6975,34268454
6976,16982799
6977,27158585
6978,27602101
6979,20610819
6980,33998184
6981,20093311
6982,15509488
6983,88251
6984,10775286
6985,16549273
6986,28442101
6987,16473440
6988,25107287
6989,23890110
6990,15562856
6991,12134060
6992,29051995
6993,18550576
6994,17361217
6995,26243726
6996,17050891
6997,25685287
6998,8523222
6999,15947299
7000,15217426
7001,32299751
7002,21239829
7003,25039690
7004,24582352
7005,19380866
7006,21438658
7007,11522178
7008,26252457
7009,21354656
7010,34959622
7011,25360169
7012,26615898
7013,23707084
7014,32903970
7015,22490330
7016,34789191
7017,8358624
7018,32788216
7019,23736529
7020,26518517
7021,25363768
7022,28362240
7023,15788498
7024,30534282
7025,10898439
7026,15770528
7027,17622338
7028,27219265
7029,16211571
7030,24898935
7031,18484880
7032,16377095
7033,27662451
7034,15965030
7035,28740999
7036,535136
7037,23648999
7038,11199822
7039,8952564
7040,18562720
7041,23667165
7042,24011030
7043,24482447
7044,21285886
7045,28537049
7046,11013364
7047,34210200
7048,29410040
7049,33011653
7050,19933977
7051,10769864
7052,1677062
7053,33234553
7054,10990123
7055,12560768
7056,21057964
7057,22217895
7058,18137714
7059,24666448
7060,21486468
7061,20500712
7062,17614302
7063,26684921
7064,6830365
7065,26807004
7066,20625118
7067,8161258
7068,31328296
7069,32282729
7070,10966214
7071,30348223
7072,20208544
7073,30098596
7074,11410196
7075,23425944
7076,15001619
7077,28334791
7078,28977412
7079,18399616
7080,34113351
7081,26359820
7082,31156561
7083,6722737
7084,27458135
7085,34113728
7086,15644103
7087,30509247
7088,29807927
7089,28945902
7090,10440324
7091,24332902
7092,10429013
7093,28126366
7094,15121380
7095,21143353
7096,30363637
7097,19411035
7098,19017442
7099,6411499
7100,28050438
7101,21463528
7102,30918733
7103,27467116
7104,32626676
7105,25004865
7106,28822947
7107,26272707
7108,8420443
7109,23830537
7110,17300798
7111,11350878
7112,22484642
7113,17229549
7114,24026742
7115,26090836
7116,14565522
7117,22203526
7118,9351106
7119,12138234
7120,16344285
7121,23523111
7122,17186855
7123,16874212
7124,24748411
7125,5280465
7126,24431891
7127,33136191
7128,30121858
7129,34522773
7130,33980761
7131,25820592
7132,15904484
7133,33599827
7134,8260318
7135,28334938
7136,30045606
7137,23606330
7138,32647723
7139,25989142
7140,23760686
7141,26303162
7142,9196795
7143,25787912
7144,20541949
7145,15565392
7146,15302664
7147,30179575
7148,27471882
7149,22334370
7150,29880440
7151,17119804
7152,31498256
7153,3190399
7154,13277112
7155,16923973
7156,17071845
7157,1281384
7158,32309475
7159,21520333
7160,3429812
7161,26413241
7162,21398662
7163,7473648
7164,17288304
7165,25874378
7166,7457747
7167,8258483
7168,27681001
7169,18650543
7170,10199313
7171,16984837
7172,21317916
7173,23587284
7174,7700286
7175,6937650
7176,27797808
7177,6267110
7178,20795452
7179,24741588
7180,24013055
7181,26037112
7182,27268795
7183,12802004
7184,26051236
7185,11112899
7186,1461701
7187,34858991
7188,8368233
7189,12714655
7190,21086887
7191,20850083
7192,15727905
7193,25377689
7194,27767359
7195,21592453
7196,19191650
7197,18701771
7198,29701169
7199,23002210
7200,14263967
7201,15930423
7202,29657653
7203,7869489
7204,28500396
7205,9816255
7206,22252867
7207,17526330
7208,25998180
7209,25692445
7210,10899276
7211,26564074
7212,15137606
7213,32312646
7214,28087310
7215,27630851
7216,23519095
7217,28398963
7218,1541967
7219,28809382
7220,11319846
7221,15472660
7222,10397436
7223,30923950
7224,8334362
7225,17764529
7226,30525040
7227,8283792
7228,20835614
7229,30890997
7230,22553077
7231,3358796
7232,7609772
7233,19744202
7234,30383689
7235,7133640
7236,8636326
7237,32021257
7238,26735237
7239,15922212
7240,26181256
7241,17368373
7242,5457192
7243,16737433
7244,15517557
7245,29722740
7246,31297337
7247,29296885
7248,32547394
7249,26111727
7250,25993145
7251,19332401
7252,34304434
7253,22767095
7254,18222442
7255,15361996
7256,6354720
7257,15882742
7258,6605104
7259,22618709
7260,24326626
7261,17105812
7262,27880765
7263,15508538
7264,20103016
7265,28460058
7266,32397632
7267,10188012
7268,24725239
7269,16498133
7270,1915995
7271,15996452
7272,15635069
7273,32547739
7274,18287252
7275,30455930
7276,10718807
7277,15182332
7278,26005648
7279,23164159
7280,12451376
7281,23396013
7282,18993088
7283,1732379
7284,23400317
7285,19588070
7286,22578719
7287,33598463
7288,25500434
7289,24265139
7290,11449487
7291,9372824
7292,21828136
7293,10807742
7294,17724263
7295,12967704
7296,28458462
7297,27894428
7298,33116775
7299,25525117
7300,21860706
7301,8770896
7302,34395696
7303,11827001
7304,7735876
7305,22411873
7306,30225146
7307,21397400
7308,11578646
7309,29320963
7310,16192588
7311,28119603
7312,10408557
7313,26505940
7314,32428835
7315,24738209
7316,27819472
7317,31342772
7318,31472299
7319,7126291
7320,30131076
7321,18003800
7322,23012297
7323,22922416
7324,25645574
7325,23077552
7326,25398060
7327,15763700
7328,2370457
7329,2363757
7330,31118078
7331,21269611
7332,20601955
7333,22069164
7334,16541937
7335,16857626
7336,18798241
7337,19643501
7338,33951772
7339,20063999
7340,34090190
7341,26475015
7342,23831059
7343,21115454
7344,12559327
7345,17587643
7346,18344803
7347,24142049
7348,26327445
7349,16900296
7350,21357649
7351,11404162
7352,17540188
7353,33338118
7354,16913828
7355,24436284
7356,32733360
7357,33256070
7358,16528518
7359,20456454
7360,30775654
7361,2245730
7362,12393819
7363,25498843
7364,34684101
7365,30756087
7366,23821211
7367,24578759
7368,34692721
7369,20383143
7370,21239808
7371,34117928
7372,30809400
7373,26054245
7374,27920806
7375,15803225
7376,32099463
7377,28237565
7378,9016266
7379,16394301
7380,8094895
7381,26162677
7382,28128693
7383,22405425
7384,19800831
7385,32487234
7386,22268990
7387,18165273
7388,28097248
7389,20932739
7390,2027366
7391,21621952
7392,32816810
7393,12184547
7394,28984523
7395,27314593
7396,21827685
7397,27503964
7398,34169171
7399,11529211
7400,26443018
7401,10195091
7402,26505932
7403,25270050
7404,11914247
7405,32050993
7406,19409883
7407,26619927
7408,34601591
7409,21686818
7410,22405336
7411,19547696
7412,25582499
7413,28105744
7414,18154577
7415,8459458
7416,2182305
7417,26659121
7418,17322883
7419,2669128
7420,27075805
7421,22821753
7422,25037674
7423,18603072
7424,28389466
7425,667938
7426,33536115
7427,22498333
7428,19644264
7429,18490123
7430,34368306
7431,23869341
7432,17573197
7433,24067439
7434,29388636
7435,27695616
7436,18131173
7437,18533550
7438,33869783
7439,11865300
7440,24791153
7441,22754666
7442,12377906
7443,9110911
7444,19041067
7445,24702743
7446,33329884
7447,1202204
7448,18243727
7449,29895855
7450,27020462
7451,25007723
7452,9455526
7453,26386370
7454,11153886
7455,11641795
7456,28538898
7457,22778564
7458,31258848
7459,30565288
7460,25700315
7461,21692913
7462,21989448
7463,32643039
7464,23983420
7465,3790487
7466,15050072
7467,28865516
7468,26744687
7469,18841435
7470,19795180
7471,32514992
7472,33275670
7473,28886621
7474,23468902
7475,17038574
7476,20159255
7477,3508162
7478,23447118
7479,25238327
7480,27172608
7481,10485649
7482,20556434
7483,1052771
7484,7632360
7485,26986804
7486,3698250
7487,18327377
7488,883769
7489,27862848
7490,27600705
7491,8636634
7492,19010951
7493,34159206
7494,16823333
7495,21685468
7496,32742172
7497,21934613
7498,25116678
7499,21677256
7500,29730270
7501,29606126
7502,28248415
7503,27854229
7504,25530365
7505,34276364
7506,34834428
7507,22453568
7508,22231261
7509,17968818
7510,25676324
7511,2863986
7512,25208720
7513,4533939
7514,19604280
7515,4028858
7516,21307846
7517,33868736
7518,15685546
7519,32935226
7520,16311110
7521,14522889
7522,29907114
7523,11544057
7524,24739896
7525,23297263
7526,9278062
7527,22520947
7528,9638695
7529,6232383
7530,23168366
7531,30963018
7532,18164449
7533,21496952
7534,27312378
7535,30363319
7536,25925288
7537,25249785
7538,20188343
7539,33654142
7540,34503163
7541,25149391
7542,18154930
7543,23673399
7544,23640210
7545,8000648
7546,27292104
7547,28250482
7548,17522239
7549,22983580
7550,25343233
7551,10855809
7552,7510815
7553,11145246
7554,30170622
7555,32765397
7556,8263456
7557,23842196
7558,31414074
7559,26159282
7560,29460005
7561,21999588
7562,33233994
7563,20688929
7564,21029993
7565,31396080
7566,28781676
7567,18319398
7568,16955036
7569,19747657
7570,22596155
7571,28363334
7572,22312016
7573,18556725
7574,15850848
7575,20155272
7576,21749722
7577,14747370
7578,28428902
7579,25135044
7580,24885015
7581,29764485
7582,31601265
7583,33329693
7584,20358246
7585,8195313
7586,20050924
7587,31139599
7588,31881643
7589,21270441
7590,22569606
7591,31124295
7592,24440340
7593,10218690
7594,7639001
7595,28830882
7596,17176435
7597,26389967
7598,22315274
7599,27694933
7600,10419909
7601,24664543
7602,7512273
7603,20485141
7604,30412917
7605,32244386
7606,31240152
7607,27523477
7608,2980562
7609,5766189
7610,27468060
7611,26329430
7612,9402171
7613,22422571
7614,17039657
7615,32404108
7616,16443118
7617,17423425
7618,19211581
7619,30473956
7620,23415937
7621,26069339
7622,23847139
7623,22362336
7624,18619648
7625,34819515
7626,7884179
7627,19969977
7628,3536088
7629,23569704
7630,15227619
7631,24583319
7632,27351797
7633,22297589
7634,26069004
7635,18781617
7636,2659599
7637,21963578
7638,26412591
7639,15008714
7640,27749976
7641,17132415
7642,13893237
7643,16330927
7644,9557375
7645,25469675
7646,29781673
7647,1180301
7648,24183474
7649,11454069
7650,21632507
7651,27469075
7652,17053506
7653,27999664
7654,1407575
